owner_kind,owner_key,amenity_name
property,prop-43542823,intercom
property,prop-43542823,party_hall
property,prop-43542823,playground
property,prop-43542823,pool
property,prop-43542823,sports_court
property,prop-43545920,bbq_area
property,prop-43545920,pool
property,prop-43545938,bbq_area
property,prop-43545938,generator
property,prop-43545938,party_hall
property,prop-43545938,playground
property,prop-43545938,pool
property,prop-43545938,security_24h
property,prop-43545938,spa
property,prop-43545938,sports_court
property,prop-43564519,concierge
property,prop-43564519,gourmet_area
property,prop-43564519,intercom
property,prop-43564519,pool
property,prop-43564889,concierge
property,prop-43564889,coworking
property,prop-43564889,laundry
property,prop-43564972,game_room
property,prop-43564972,gourmet_area
property,prop-43564972,gym
property,prop-43564972,party_hall
property,prop-43564972,pool
property,prop-43564972,sauna
property,prop-43564972,security_24h
property,prop-43565178,bike_rack
property,prop-43565178,gourmet_area
property,prop-43565178,gym
property,prop-43565178,intercom
property,prop-43565178,party_hall
property,prop-43565178,playground
property,prop-43565178,pool
property,prop-43565178,security_24h
property,prop-43565827,intercom
property,prop-43565827,security_24h
property,prop-43566000,coworking
property,prop-43566000,game_room
property,prop-43566000,party_hall
property,prop-43566000,pool
property,prop-43566720,gym
property,prop-43566720,laundry
property,prop-43566720,party_hall
property,prop-43566720,playground
property,prop-43566720,pool
property,prop-43567999,gourmet_area
property,prop-43567999,laundry
property,prop-43567999,pool
property,prop-43568476,gym
property,prop-43568476,party_hall
property,prop-43568476,playground
property,prop-43568499,gym
property,prop-43568499,laundry
property,prop-43568499,pool
property,prop-43570041,air_conditioning
property,prop-43570041,bike_rack
property,prop-43570041,game_room
property,prop-43570041,gourmet_area
property,prop-43570041,gym
property,prop-43570041,intercom
property,prop-43570041,party_hall
property,prop-43570041,playground
property,prop-43570041,pool
property,prop-43570041,sports_court
property,prop-43572568,gym
property,prop-43572568,playground
property,prop-43572568,pool
property,prop-43572720,bbq_area
property,prop-43572720,laundry
property,prop-43572720,playground
property,prop-43572720,pool
property,prop-43572720,sea_view
property,prop-43572720,security_24h
property,prop-43573897,air_conditioning
property,prop-43573897,bbq_area
property,prop-43573897,bike_rack
property,prop-43573897,concierge
property,prop-43573897,game_room
property,prop-43573897,gourmet_area
property,prop-43573897,gym
property,prop-43573897,intercom
property,prop-43573897,party_hall
property,prop-43573897,playground
property,prop-43573897,pool
property,prop-43573897,sea_view
property,prop-43573897,security_24h
property,prop-43573897,sports_court
property,prop-43574183,air_conditioning
property,prop-43574183,bbq_area
property,prop-43574183,concierge
property,prop-43574183,game_room
property,prop-43574183,gourmet_area
property,prop-43574183,gym
property,prop-43574183,intercom
property,prop-43574183,party_hall
property,prop-43574183,playground
property,prop-43574183,pool
property,prop-43574183,sea_view
property,prop-43574183,security_24h
property,prop-43574183,sports_court
property,prop-43577786,air_conditioning
property,prop-43577786,bbq_area
property,prop-43577786,intercom
property,prop-43577786,laundry
property,prop-43577786,security_24h
property,prop-43581013,game_room
property,prop-43581013,party_hall
property,prop-43581013,playground
property,prop-43581013,security_24h
property,prop-43581014,game_room
property,prop-43581014,party_hall
property,prop-43581014,playground
property,prop-43581014,security_24h
property,prop-43581015,game_room
property,prop-43581015,party_hall
property,prop-43581015,playground
property,prop-43581015,security_24h
property,prop-43582643,bbq_area
property,prop-43582643,coworking
property,prop-43582643,playground
property,prop-43582643,pool
property,prop-43582643,security_24h
property,prop-43583692,air_conditioning
property,prop-43583692,bbq_area
property,prop-43583692,pool
property,prop-43583694,air_conditioning
property,prop-43583694,bbq_area
property,prop-43583694,pool
property,prop-43583694,security_24h
property,prop-43593640,game_room
property,prop-43593640,gym
property,prop-43593640,party_hall
property,prop-43593640,playground
property,prop-43593640,pool
property,prop-43599442,bbq_area
property,prop-43599442,party_hall
property,prop-43599442,playground
property,prop-43599442,pool
property,prop-43599446,concierge
property,prop-43599446,party_hall
property,prop-43599446,playground
property,prop-43599446,pool
property,prop-43601821,air_conditioning
property,prop-43601821,bbq_area
property,prop-43601821,bike_rack
property,prop-43601821,concierge
property,prop-43601821,game_room
property,prop-43601821,gourmet_area
property,prop-43601821,gym
property,prop-43601821,intercom
property,prop-43601821,laundry
property,prop-43601821,party_hall
property,prop-43601821,playground
property,prop-43601821,pool
property,prop-43601821,sea_view
property,prop-43601821,security_24h
property,prop-43601821,sports_court
property,prop-43604573,gym
property,prop-43604573,intercom
property,prop-43604573,party_hall
property,prop-43604573,pool
property,prop-43604573,sea_view
property,prop-43604573,sports_court
property,prop-43604574,bbq_area
property,prop-43604574,bike_rack
property,prop-43604574,gym
property,prop-43604574,intercom
property,prop-43604574,party_hall
property,prop-43604574,playground
property,prop-43604574,pool
property,prop-43604574,sea_view
property,prop-43604574,sports_court
property,prop-43606031,game_room
property,prop-43606031,security_24h
property,prop-43606038,pool
property,prop-43617571,air_conditioning
property,prop-43617571,bbq_area
property,prop-43617571,coworking
property,prop-43617571,game_room
property,prop-43617571,intercom
property,prop-43617571,party_hall
property,prop-43617571,playground
property,prop-43617571,pool
property,prop-43617571,security_24h
property,prop-43617571,sports_court
property,prop-43619858,air_conditioning
property,prop-43619858,bbq_area
property,prop-43619858,game_room
property,prop-43619858,gym
property,prop-43619858,intercom
property,prop-43619858,party_hall
property,prop-43619858,playground
property,prop-43619858,pool
property,prop-43619858,sports_court
property,prop-43621683,bbq_area
property,prop-43621683,pool
property,prop-43621684,bbq_area
property,prop-43621684,pool
property,prop-43621685,bbq_area
property,prop-43621685,pool
property,prop-43622633,air_conditioning
property,prop-43622635,air_conditioning
property,prop-43622635,bbq_area
property,prop-43622635,pool
property,prop-43622635,sauna
property,prop-43622637,air_conditioning
property,prop-43622637,laundry
property,prop-43623637,air_conditioning
property,prop-43623637,bbq_area
property,prop-43623637,pool
property,prop-43623637,security_24h
property,prop-43623638,air_conditioning
property,prop-43623638,bbq_area
property,prop-43623638,laundry
property,prop-43623638,pool
property,prop-43623638,security_24h
property,prop-43623639,air_conditioning
property,prop-43623639,bbq_area
property,prop-43623639,laundry
property,prop-43623639,pool
property,prop-43623639,security_24h
property,prop-43626590,bbq_area
property,prop-43626590,bike_rack
property,prop-43626590,pool
property,prop-43626590,sea_view
property,prop-43626590,security_24h
property,prop-43629437,bbq_area
property,prop-43629437,bike_rack
property,prop-43629437,game_room
property,prop-43629437,generator
property,prop-43629437,laundry
property,prop-43629437,pool
property,prop-43629437,sauna
property,prop-43629437,sea_view
property,prop-43634134,bbq_area
property,prop-43634134,party_hall
property,prop-43634134,playground
property,prop-43634134,pool
property,prop-43634134,sports_court
property,prop-43634142,air_conditioning
property,prop-43634147,concierge
property,prop-43634147,party_hall
property,prop-43634147,playground
property,prop-43634147,pool
property,prop-43634147,sea_view
property,prop-43634147,security_24h
property,prop-43634148,bbq_area
property,prop-43634148,concierge
property,prop-43634148,game_room
property,prop-43634148,party_hall
property,prop-43634148,pool
property,prop-43634148,sauna
property,prop-43634148,security_24h
property,prop-43634149,bbq_area
property,prop-43634149,concierge
property,prop-43634149,party_hall
property,prop-43634149,playground
property,prop-43634149,pool
property,prop-43634149,security_24h
property,prop-43634149,sports_court
property,prop-43636650,bbq_area
property,prop-43636650,game_room
property,prop-43636650,gourmet_area
property,prop-43636650,gym
property,prop-43636650,party_hall
property,prop-43636650,playground
property,prop-43636650,pool
property,prop-43636650,sauna
property,prop-43636650,sports_court
property,prop-43640691,bbq_area
property,prop-43640691,bike_rack
property,prop-43640691,concierge
property,prop-43640691,gourmet_area
property,prop-43640691,gym
property,prop-43640691,intercom
property,prop-43640691,playground
property,prop-43640691,security_24h
property,prop-43640797,laundry
property,prop-43640798,bbq_area
property,prop-43640798,bike_rack
property,prop-43640798,laundry
property,prop-43640798,pool
property,prop-43645926,game_room
property,prop-43645926,party_hall
property,prop-43645926,playground
property,prop-43645926,pool
property,prop-43645928,game_room
property,prop-43645928,party_hall
property,prop-43645928,playground
property,prop-43645928,pool
property,prop-43645931,pool
property,prop-43646040,bbq_area
property,prop-43646040,pool
property,prop-43646042,bbq_area
property,prop-43646042,pool
property,prop-43646042,wine_cellar
property,prop-43647604,coworking
property,prop-43647605,air_conditioning
property,prop-43647605,coworking
property,prop-43647605,pool
property,prop-43651184,intercom
property,prop-43651184,pool
property,prop-43667992,concierge
property,prop-43667992,playground
property,prop-43709928,gourmet_area
property,prop-43709928,gym
property,prop-43709928,intercom
property,prop-43709928,pool
property,prop-43709928,security_24h
property,prop-43709929,bbq_area
property,prop-43709929,gourmet_area
property,prop-43709929,gym
property,prop-43709929,intercom
property,prop-43709929,pool
property,prop-43709929,security_24h
property,prop-43709930,bbq_area
property,prop-43709930,gourmet_area
property,prop-43709930,gym
property,prop-43709930,intercom
property,prop-43709930,pool
property,prop-43709930,security_24h
property,prop-43709931,bbq_area
property,prop-43709931,gourmet_area
property,prop-43709931,gym
property,prop-43709931,intercom
property,prop-43709931,pool
property,prop-43709931,security_24h
property,prop-43709932,bbq_area
property,prop-43709932,gourmet_area
property,prop-43709932,gym
property,prop-43709932,intercom
property,prop-43709932,pool
property,prop-43709932,security_24h
property,prop-43709933,bbq_area
property,prop-43709933,gourmet_area
property,prop-43709933,gym
property,prop-43709933,intercom
property,prop-43709933,pool
property,prop-43709933,security_24h
property,prop-43710961,bbq_area
property,prop-43710961,bike_rack
property,prop-43710961,concierge
property,prop-43710961,coworking
property,prop-43710961,game_room
property,prop-43710961,intercom
property,prop-43710961,party_hall
property,prop-43710961,playground
property,prop-43710961,pool
property,prop-43710961,security_24h
property,prop-43710961,sports_court
property,prop-43714285,bbq_area
property,prop-43714285,bike_rack
property,prop-43714285,game_room
property,prop-43714285,gourmet_area
property,prop-43714285,gym
property,prop-43714285,intercom
property,prop-43714285,party_hall
property,prop-43714285,playground
property,prop-43714285,pool
property,prop-43714285,security_24h
property,prop-43714285,sports_court
property,prop-43715840,bbq_area
property,prop-43715840,intercom
property,prop-43715840,laundry
property,prop-43715840,pool
property,prop-43715840,security_24h
property,prop-43716276,bike_rack
property,prop-43716276,gourmet_area
property,prop-43716276,pool
property,prop-43716276,spa
property,prop-43718393,air_conditioning
property,prop-43718393,bbq_area
property,prop-43718393,game_room
property,prop-43718393,gym
property,prop-43718393,intercom
property,prop-43718393,party_hall
property,prop-43718393,playground
property,prop-43718393,pool
property,prop-43718393,sports_court
property,prop-43718398,air_conditioning
property,prop-43718398,bbq_area
property,prop-43718398,game_room
property,prop-43718398,gym
property,prop-43718398,intercom
property,prop-43718398,party_hall
property,prop-43718398,playground
property,prop-43718398,pool
property,prop-43718398,sports_court
property,prop-43718401,air_conditioning
property,prop-43718401,bbq_area
property,prop-43718401,game_room
property,prop-43718401,gym
property,prop-43718401,intercom
property,prop-43718401,party_hall
property,prop-43718401,playground
property,prop-43718401,pool
property,prop-43718401,sports_court
property,prop-43718404,air_conditioning
property,prop-43718404,bbq_area
property,prop-43718404,game_room
property,prop-43718404,gym
property,prop-43718404,intercom
property,prop-43718404,party_hall
property,prop-43718404,playground
property,prop-43718404,pool
property,prop-43718404,sports_court
property,prop-43718406,air_conditioning
property,prop-43718406,bbq_area
property,prop-43718406,game_room
property,prop-43718406,gym
property,prop-43718406,intercom
property,prop-43718406,party_hall
property,prop-43718406,playground
property,prop-43718406,pool
property,prop-43718406,sports_court
property,prop-43718409,air_conditioning
property,prop-43718409,bbq_area
property,prop-43718409,game_room
property,prop-43718409,gym
property,prop-43718409,intercom
property,prop-43718409,party_hall
property,prop-43718409,playground
property,prop-43718409,pool
property,prop-43718409,sports_court
property,prop-43718411,air_conditioning
property,prop-43718411,bbq_area
property,prop-43718411,game_room
property,prop-43718411,gym
property,prop-43718411,intercom
property,prop-43718411,party_hall
property,prop-43718411,playground
property,prop-43718411,pool
property,prop-43718411,sports_court
property,prop-43718416,air_conditioning
property,prop-43718416,bbq_area
property,prop-43718416,game_room
property,prop-43718416,gym
property,prop-43718416,intercom
property,prop-43718416,party_hall
property,prop-43718416,playground
property,prop-43718416,pool
property,prop-43718416,sports_court
property,prop-43718417,air_conditioning
property,prop-43718417,bbq_area
property,prop-43718417,game_room
property,prop-43718417,gym
property,prop-43718417,intercom
property,prop-43718417,party_hall
property,prop-43718417,playground
property,prop-43718417,pool
property,prop-43718417,sports_court
property,prop-43718418,air_conditioning
property,prop-43718418,bbq_area
property,prop-43718418,game_room
property,prop-43718418,gym
property,prop-43718418,intercom
property,prop-43718418,party_hall
property,prop-43718418,playground
property,prop-43718418,pool
property,prop-43718418,sports_court
property,prop-43718419,air_conditioning
property,prop-43718419,bbq_area
property,prop-43718419,game_room
property,prop-43718419,gym
property,prop-43718419,intercom
property,prop-43718419,party_hall
property,prop-43718419,playground
property,prop-43718419,pool
property,prop-43718419,sports_court
property,prop-43718421,air_conditioning
property,prop-43718421,bbq_area
property,prop-43718421,game_room
property,prop-43718421,gym
property,prop-43718421,intercom
property,prop-43718421,party_hall
property,prop-43718421,playground
property,prop-43718421,pool
property,prop-43718421,sports_court
property,prop-43718425,air_conditioning
property,prop-43718425,bbq_area
property,prop-43718425,game_room
property,prop-43718425,gym
property,prop-43718425,intercom
property,prop-43718425,party_hall
property,prop-43718425,playground
property,prop-43718425,pool
property,prop-43718425,sports_court
property,prop-43718426,air_conditioning
property,prop-43718426,bbq_area
property,prop-43718426,game_room
property,prop-43718426,gym
property,prop-43718426,intercom
property,prop-43718426,party_hall
property,prop-43718426,playground
property,prop-43718426,pool
property,prop-43718426,sports_court
property,prop-43718427,air_conditioning
property,prop-43718427,bbq_area
property,prop-43718427,game_room
property,prop-43718427,gym
property,prop-43718427,intercom
property,prop-43718427,party_hall
property,prop-43718427,playground
property,prop-43718427,pool
property,prop-43718427,sports_court
property,prop-43718429,air_conditioning
property,prop-43718429,bbq_area
property,prop-43718429,game_room
property,prop-43718429,gym
property,prop-43718429,intercom
property,prop-43718429,party_hall
property,prop-43718429,playground
property,prop-43718429,pool
property,prop-43718429,sports_court
property,prop-43718430,air_conditioning
property,prop-43718430,bbq_area
property,prop-43718430,game_room
property,prop-43718430,gym
property,prop-43718430,intercom
property,prop-43718430,party_hall
property,prop-43718430,playground
property,prop-43718430,pool
property,prop-43718430,sports_court
property,prop-43718431,air_conditioning
property,prop-43718431,bbq_area
property,prop-43718431,game_room
property,prop-43718431,gym
property,prop-43718431,intercom
property,prop-43718431,party_hall
property,prop-43718431,playground
property,prop-43718431,pool
property,prop-43718431,sports_court
property,prop-43718432,air_conditioning
property,prop-43718432,bbq_area
property,prop-43718432,game_room
property,prop-43718432,gym
property,prop-43718432,intercom
property,prop-43718432,party_hall
property,prop-43718432,playground
property,prop-43718432,pool
property,prop-43718432,sports_court
property,prop-43719946,air_conditioning
property,prop-43719946,laundry
property,prop-43719946,pool
property,prop-43719946,security_24h
property,prop-43719981,air_conditioning
property,prop-43719981,bbq_area
property,prop-43719981,bike_rack
property,prop-43719981,game_room
property,prop-43719981,generator
property,prop-43719981,gym
property,prop-43719981,laundry
property,prop-43719981,party_hall
property,prop-43719981,pool
property,prop-43719984,air_conditioning
property,prop-43719984,bbq_area
property,prop-43719984,pool
property,prop-43719984,security_24h
property,prop-43720002,bbq_area
property,prop-43720002,pool
property,prop-43720002,sauna
property,prop-43720002,security_24h
property,prop-43720003,air_conditioning
property,prop-43720003,bbq_area
property,prop-43720003,pool
property,prop-43720003,security_24h
property,prop-43720005,bbq_area
property,prop-43720005,pool
property,prop-43720005,sauna
property,prop-43720005,security_24h
property,prop-43720005,wine_cellar
property,prop-43720006,pool
property,prop-43720006,security_24h
property,prop-43720007,pool
property,prop-43720007,security_24h
property,prop-43720019,pool
property,prop-43720019,security_24h
property,prop-43720020,bbq_area
property,prop-43720020,pool
property,prop-43720021,bbq_area
property,prop-43720021,pool
property,prop-43720021,security_24h
property,prop-43720032,air_conditioning
property,prop-43720032,bbq_area
property,prop-43720032,laundry
property,prop-43720032,pool
property,prop-43720032,sauna
property,prop-43720033,air_conditioning
property,prop-43720033,bbq_area
property,prop-43720033,laundry
property,prop-43720033,pool
property,prop-43720034,air_conditioning
property,prop-43720034,bbq_area
property,prop-43720034,laundry
property,prop-43720034,pool
property,prop-43720035,air_conditioning
property,prop-43720035,bbq_area
property,prop-43720035,laundry
property,prop-43720035,pool
property,prop-43720055,air_conditioning
property,prop-43720055,bbq_area
property,prop-43720055,laundry
property,prop-43720055,pool
property,prop-43722532,coworking
property,prop-43722532,game_room
property,prop-43722532,gym
property,prop-43722532,party_hall
property,prop-43722532,playground
property,prop-43722532,pool
property,prop-43722532,sea_view
property,prop-43722532,sports_court
property,prop-43724750,party_hall
property,prop-43724750,pool
property,prop-43724788,bike_rack
property,prop-43724788,game_room
property,prop-43724788,intercom
property,prop-43724788,party_hall
property,prop-43724788,playground
property,prop-43724788,pool
property,prop-43724788,sea_view
property,prop-43724788,sports_court
property,prop-43724796,party_hall
property,prop-43724796,pool
property,prop-43724796,sports_court
property,prop-43724798,bike_rack
property,prop-43724798,game_room
property,prop-43724798,gourmet_area
property,prop-43724798,laundry
property,prop-43724798,party_hall
property,prop-43724798,playground
property,prop-43724798,pool
property,prop-43724798,sauna
property,prop-43724798,sea_view
property,prop-43724798,sports_court
property,prop-43724803,party_hall
property,prop-43724803,pool
property,prop-43724807,bbq_area
property,prop-43724807,gym
property,prop-43724807,intercom
property,prop-43724807,pool
property,prop-43725068,security_24h
property,prop-43731610,gym
property,prop-43731610,intercom
property,prop-43731610,party_hall
property,prop-43731610,playground
property,prop-43731610,pool
property,prop-43731610,security_24h
property,prop-43735547,gourmet_area
property,prop-43735547,pool
property,prop-43736182,bike_rack
property,prop-43736182,concierge
property,prop-43736182,gourmet_area
property,prop-43736182,laundry
property,prop-43736182,party_hall
property,prop-43736182,pool
property,prop-43737412,air_conditioning
property,prop-43737412,coworking
property,prop-43737412,gourmet_area
property,prop-43737412,intercom
property,prop-43737412,laundry
property,prop-43737412,party_hall
property,prop-43737412,pool
property,prop-43737412,security_24h
property,prop-43737412,sports_court
property,prop-43738318,bbq_area
property,prop-43738318,bike_rack
property,prop-43738318,game_room
property,prop-43738318,gym
property,prop-43738318,intercom
property,prop-43738318,party_hall
property,prop-43738318,playground
property,prop-43738318,pool
property,prop-43738318,sea_view
property,prop-43738321,bbq_area
property,prop-43738321,bike_rack
property,prop-43738321,game_room
property,prop-43738321,generator
property,prop-43738321,gym
property,prop-43738321,intercom
property,prop-43738321,party_hall
property,prop-43738321,playground
property,prop-43738321,pool
property,prop-43738321,sea_view
property,prop-43738321,sports_court
property,prop-43747497,bbq_area
property,prop-43747497,game_room
property,prop-43747497,gourmet_area
property,prop-43747497,gym
property,prop-43747497,intercom
property,prop-43747497,party_hall
property,prop-43747497,pool
property,prop-43747497,security_24h
property,prop-43755052,game_room
property,prop-43755052,gourmet_area
property,prop-43755052,gym
property,prop-43755052,party_hall
property,prop-43755052,playground
property,prop-43755052,pool
property,prop-43755901,air_conditioning
property,prop-43755901,bbq_area
property,prop-43755901,game_room
property,prop-43755901,gym
property,prop-43755901,intercom
property,prop-43755901,party_hall
property,prop-43755901,playground
property,prop-43755901,pool
property,prop-43755901,sauna
property,prop-43755901,sports_court
property,prop-43755902,air_conditioning
property,prop-43755902,bbq_area
property,prop-43755902,game_room
property,prop-43755902,gym
property,prop-43755902,intercom
property,prop-43755902,party_hall
property,prop-43755902,playground
property,prop-43755902,pool
property,prop-43755902,sports_court
property,prop-43755903,air_conditioning
property,prop-43755903,bbq_area
property,prop-43755903,game_room
property,prop-43755903,gym
property,prop-43755903,intercom
property,prop-43755903,party_hall
property,prop-43755903,playground
property,prop-43755903,pool
property,prop-43755903,sports_court
property,prop-43755905,air_conditioning
property,prop-43755905,bbq_area
property,prop-43755905,game_room
property,prop-43755905,gym
property,prop-43755905,intercom
property,prop-43755905,party_hall
property,prop-43755905,playground
property,prop-43755905,pool
property,prop-43755905,sports_court
property,prop-43756964,gourmet_area
property,prop-43756964,party_hall
property,prop-43756964,pool
property,prop-43756964,sea_view
property,prop-43756964,security_24h
property,prop-43757095,generator
property,prop-43757095,party_hall
property,prop-43757095,pool
property,prop-43757230,bbq_area
property,prop-43757230,pool
property,prop-43757231,bbq_area
property,prop-43757231,pool
property,prop-43757279,bbq_area
property,prop-43757279,pool
property,prop-43757280,bbq_area
property,prop-43757280,pool
property,prop-43757282,bbq_area
property,prop-43757287,bbq_area
property,prop-43757287,pool
property,prop-43757289,pool
property,prop-43759357,air_conditioning
property,prop-43759357,bbq_area
property,prop-43759357,pool
property,prop-43759357,sauna
property,prop-43761750,bbq_area
property,prop-43761750,pool
property,prop-43764347,bbq_area
property,prop-43766750,pool
property,prop-43768587,pool
property,prop-43773920,pool
property,prop-43780429,pool
property,prop-43780429,sea_view
property,prop-43780480,bike_rack
property,prop-43780480,concierge
property,prop-43780480,game_room
property,prop-43780480,gourmet_area
property,prop-43780480,party_hall
property,prop-43780480,playground
property,prop-43780480,pool
property,prop-43780480,security_24h
property,prop-43783223,bbq_area
property,prop-43783223,coworking
property,prop-43783223,gym
property,prop-43783223,intercom
property,prop-43783223,party_hall
property,prop-43783223,pool
property,prop-43783224,bike_rack
property,prop-43783224,gym
property,prop-43783224,intercom
property,prop-43783224,party_hall
property,prop-43783224,pool
property,prop-43783931,party_hall
property,prop-43783931,pool
property,prop-43783931,security_24h
property,prop-43791985,bbq_area
property,prop-43791985,bike_rack
property,prop-43791985,game_room
property,prop-43791985,playground
property,prop-43791985,pool
property,prop-43791985,security_24h
property,prop-43791989,pool
property,prop-43792392,bbq_area
property,prop-43792392,cinema
property,prop-43792392,game_room
property,prop-43792392,gourmet_area
property,prop-43792392,gym
property,prop-43792392,intercom
property,prop-43792392,party_hall
property,prop-43792392,playground
property,prop-43792392,pool
property,prop-43792392,security_24h
property,prop-43792393,gourmet_area
property,prop-43792393,intercom
property,prop-43792393,security_24h
property,prop-43792394,gourmet_area
property,prop-43792394,intercom
property,prop-43792394,security_24h
property,prop-43795016,air_conditioning
property,prop-43795016,bbq_area
property,prop-43795016,concierge
property,prop-43795016,game_room
property,prop-43795016,gourmet_area
property,prop-43795016,gym
property,prop-43795016,intercom
property,prop-43795016,party_hall
property,prop-43795016,playground
property,prop-43795016,pool
property,prop-43795016,security_24h
property,prop-43797278,air_conditioning
property,prop-43797278,concierge
property,prop-43797278,gourmet_area
property,prop-43797278,gym
property,prop-43797278,intercom
property,prop-43797278,party_hall
property,prop-43797278,playground
property,prop-43797278,sea_view
property,prop-43797278,security_24h
property,prop-43798156,air_conditioning
property,prop-43798156,bbq_area
property,prop-43798156,bike_rack
property,prop-43798156,concierge
property,prop-43798156,coworking
property,prop-43798156,game_room
property,prop-43798156,gourmet_area
property,prop-43798156,gym
property,prop-43798156,intercom
property,prop-43798156,laundry
property,prop-43798156,party_hall
property,prop-43798156,playground
property,prop-43798156,pool
property,prop-43798156,sea_view
property,prop-43798156,security_24h
property,prop-43798156,wine_cellar
property,prop-43798715,air_conditioning
property,prop-43798715,bbq_area
property,prop-43798715,game_room
property,prop-43798715,gym
property,prop-43798715,intercom
property,prop-43798715,party_hall
property,prop-43798715,playground
property,prop-43798715,pool
property,prop-43798715,sports_court
property,prop-43802943,bbq_area
property,prop-43802943,laundry
property,prop-43802943,pool
property,prop-43802943,security_24h
property,prop-43802953,bbq_area
property,prop-43802953,laundry
property,prop-43802953,pool
property,prop-43802953,security_24h
property,prop-43802954,bbq_area
property,prop-43802954,laundry
property,prop-43802954,pool
property,prop-43802954,security_24h
property,prop-43807623,bbq_area
property,prop-43807623,bike_rack
property,prop-43807623,concierge
property,prop-43807623,coworking
property,prop-43807623,game_room
property,prop-43807623,gourmet_area
property,prop-43807623,gym
property,prop-43807623,intercom
property,prop-43807623,party_hall
property,prop-43807623,playground
property,prop-43807623,pool
property,prop-43813365,bbq_area
property,prop-43813365,bike_rack
property,prop-43813365,concierge
property,prop-43813365,coworking
property,prop-43813365,gourmet_area
property,prop-43813365,gym
property,prop-43813365,intercom
property,prop-43813365,party_hall
property,prop-43813365,playground
property,prop-43813365,pool
property,prop-43813365,security_24h
property,prop-43813365,sports_court
property,prop-43813972,concierge
property,prop-43813977,playground
property,prop-43813977,sauna
property,prop-43813977,spa
property,prop-43814066,game_room
property,prop-43814066,playground
property,prop-43814066,pool
property,prop-43814066,sports_court
property,prop-43814067,bbq_area
property,prop-43814067,game_room
property,prop-43814067,pool
property,prop-43814071,concierge
property,prop-43814071,party_hall
property,prop-43814071,playground
property,prop-43814071,pool
property,prop-43821845,bbq_area
property,prop-43821845,bike_rack
property,prop-43821845,gourmet_area
property,prop-43821845,gym
property,prop-43821845,intercom
property,prop-43821845,party_hall
property,prop-43821845,playground
property,prop-43821845,pool
property,prop-43821845,security_24h
property,prop-43821847,bbq_area
property,prop-43821847,gourmet_area
property,prop-43821847,gym
property,prop-43821847,intercom
property,prop-43821847,party_hall
property,prop-43821847,playground
property,prop-43821847,pool
property,prop-43821847,security_24h
property,prop-43821848,bbq_area
property,prop-43821848,bike_rack
property,prop-43821848,gourmet_area
property,prop-43821848,gym
property,prop-43821848,intercom
property,prop-43821848,party_hall
property,prop-43821848,playground
property,prop-43821848,pool
property,prop-43821848,security_24h
property,prop-43821849,pool
property,prop-43821849,security_24h
property,prop-43823977,concierge
property,prop-43824295,gourmet_area
property,prop-43824461,bbq_area
property,prop-43824461,game_room
property,prop-43824461,gourmet_area
property,prop-43824461,gym
property,prop-43824461,party_hall
property,prop-43824461,playground
property,prop-43824461,pool
property,prop-43824461,sports_court
property,prop-43824520,bbq_area
property,prop-43824520,party_hall
property,prop-43824520,playground
property,prop-43824520,pool
property,prop-43824619,party_hall
property,prop-43824619,pool
property,prop-43824619,sports_court
property,prop-43830553,air_conditioning
property,prop-43830553,bbq_area
property,prop-43830553,concierge
property,prop-43830553,gym
property,prop-43830553,party_hall
property,prop-43830553,playground
property,prop-43830553,pool
property,prop-43830553,security_24h
property,prop-43831726,air_conditioning
property,prop-43831726,bike_rack
property,prop-43831726,concierge
property,prop-43831726,coworking
property,prop-43831726,gym
property,prop-43831726,playground
property,prop-43831726,pool
property,prop-43831726,security_24h
property,prop-43831867,air_conditioning
property,prop-43831867,bbq_area
property,prop-43831867,game_room
property,prop-43831867,gym
property,prop-43831867,intercom
property,prop-43831867,party_hall
property,prop-43831867,playground
property,prop-43831867,pool
property,prop-43831867,sports_court
property,prop-43831877,air_conditioning
property,prop-43831877,bbq_area
property,prop-43831877,game_room
property,prop-43831877,gym
property,prop-43831877,intercom
property,prop-43831877,party_hall
property,prop-43831877,playground
property,prop-43831877,pool
property,prop-43831877,sports_court
property,prop-43833882,bbq_area
property,prop-43833882,pool
property,prop-43833883,bbq_area
property,prop-43833883,pool
property,prop-43833884,bbq_area
property,prop-43833884,generator
property,prop-43833884,party_hall
property,prop-43833884,pool
property,prop-43833884,sports_court
property,prop-43834366,bbq_area
property,prop-43834366,pool
property,prop-43835191,air_conditioning
property,prop-43835191,bbq_area
property,prop-43835191,game_room
property,prop-43835191,party_hall
property,prop-43835191,pool
property,prop-43838125,bbq_area
property,prop-43838125,bike_rack
property,prop-43838125,game_room
property,prop-43838125,party_hall
property,prop-43838125,pool
property,prop-43838125,sea_view
property,prop-43841467,bbq_area
property,prop-43841467,gourmet_area
property,prop-43841467,gym
property,prop-43841467,pool
property,prop-43841841,air_conditioning
property,prop-43841841,game_room
property,prop-43841841,gym
property,prop-43841841,intercom
property,prop-43841841,party_hall
property,prop-43841841,playground
property,prop-43841841,pool
property,prop-43841841,security_24h
property,prop-43852623,bbq_area
property,prop-43852623,pool
property,prop-43858526,bbq_area
property,prop-43858526,bike_rack
property,prop-43858526,gym
property,prop-43858526,intercom
property,prop-43858526,party_hall
property,prop-43858526,pool
property,prop-43858526,sea_view
property,prop-43858528,bbq_area
property,prop-43858528,gym
property,prop-43858528,intercom
property,prop-43858528,party_hall
