tsne_1,tsne_2,faixa_preco
-24.951887,-28.73743,Q5 (mais caro)
0.24358459,5.940476,Q2
0.53361326,-35.285217,Q3
45.773655,-47.551136,Q5 (mais caro)
-16.050861,4.629177,Q4
46.999947,69.18275,Q3
24.106659,49.80644,Q3
26.972954,24.910894,Q4
3.7445085,-14.996149,Q3
36.004696,-17.277155,Q5 (mais caro)
-16.713638,3.9857543,Q3
91.65645,34.242542,Q4
38.04171,-13.833441,Q5 (mais caro)
9.7047825,75.60404,Q5 (mais caro)
-23.020376,-30.47567,Q5 (mais caro)
7.327768,-7.2684846,Q3
32.982735,38.524727,Q3
1.6650089,-65.81542,Q2
27.68689,-57.85822,Q3
44.433365,35.079067,Q4
-15.295761,4.6736245,Q3
-38.101257,-8.596433,Q2
1.5262163,-65.9912,Q4
28.30225,-43.16937,Q4
-9.259445,11.298638,Q3
-1.6949904,-58.684025,Q5 (mais caro)
47.493065,15.020493,Q4
2.4239304,8.621966,Q4
42.259632,19.451244,Q4
41.284927,-7.9193354,Q5 (mais caro)
-13.146494,8.632347,Q4
-26.860249,-30.411743,Q5 (mais caro)
-25.66541,-26.281519,Q5 (mais caro)
57.506546,17.068678,Q5 (mais caro)
59.66926,-40.712936,Q5 (mais caro)
-25.780283,-25.377136,Q5 (mais caro)
-25.343485,-25.557297,Q5 (mais caro)
55.291065,15.273217,Q2
66.36788,-4.837473,Q4
64.321754,-21.262304,Q2
-1.3823129,-40.144794,Q2
9.294211,-16.438526,Q3
31.754818,69.69366,Q3
-3.869152,-63.71498,Q4
60.123203,-6.258643,Q5 (mais caro)
25.825548,-14.544832,Q4
-14.474422,-33.046555,Q2
-3.874516,-63.71054,Q2
44.2093,-39.821064,Q3
60.20842,21.590986,Q4
42.90684,-31.13902,Q3
81.16076,0.90850496,Q4
-18.851664,-1.9159086,Q2
-16.101128,48.21368,Q4
44.13142,46.02498,Q2
4.021305,-15.898864,Q4
23.88369,87.31567,Q2
-29.498474,-8.253701,Q2
-22.06822,-7.321093,Q3
-1.9330852,14.140649,Q4
66.25368,-5.165878,Q4
36.15471,-17.422127,Q4
75.885506,-12.812296,Q4
-5.2922215,-63.74981,Q2
25.680595,-22.55437,Q4
30.027916,-30.468576,Q4
-22.565208,-6.352347,Q3
29.885397,9.06617,Q4
30.563503,-8.395661,Q4
21.271496,-20.675833,Q5 (mais caro)
-0.47968632,-41.961315,Q4
-16.069351,2.0664911,Q2
11.963024,-14.3783655,Q3
42.560078,-37.524918,Q3
-22.957808,-30.65191,Q5 (mais caro)
-1.0327001,7.8620706,Q4
9.092466,-20.63042,Q4
103.31667,-8.977917,Q5 (mais caro)
-10.775598,7.2116346,Q3
31.71067,-14.644366,Q5 (mais caro)
-3.6767507,-19.008375,Q3
-16.72497,5.2605977,Q4
47.209003,-11.716674,Q5 (mais caro)
35.928715,-34.942642,Q3
39.57551,-12.677427,Q4
40.39062,-44.12146,Q4
39.506275,15.437325,Q5 (mais caro)
19.702164,-40.77013,Q5 (mais caro)
-6.617563,7.1737256,Q5 (mais caro)
19.756987,-40.84078,Q5 (mais caro)
65.21505,-18.030632,Q5 (mais caro)
14.881398,-40.11454,Q5 (mais caro)
13.484209,-45.591644,Q5 (mais caro)
87.64447,36.679085,Q3
-49.83246,-15.086561,Q3
-8.826622,-5.9126167,Q3
-49.877068,-15.139563,Q3
56.799286,35.93143,Q3
62.17739,-18.114521,Q3
22.842806,15.127164,Q3
78.98208,-4.7941194,Q3
26.84715,24.79281,Q4
-16.735199,16.779305,Q4
108.68574,5.2925797,Q4
61.65662,38.56031,Q4
-32.099644,-45.57977,Q4
51.65689,0.6371431,Q4
-6.598221,7.5655136,Q4
53.471806,-11.011569,Q4
21.928102,19.821602,Q4
-0.98709214,-38.04596,Q4
17.703955,15.1412735,Q4
2.492233,-11.740439,Q4
60.96408,-9.809385,Q4
-1.4927138,-75.00343,Q2
11.653981,-28.610462,Q1 (mais barato)
36.16458,-12.872488,Q5 (mais caro)
39.014076,-6.670364,Q5 (mais caro)
103.20195,-9.029023,Q5 (mais caro)
58.098797,15.601485,Q5 (mais caro)
53.685684,-41.49511,Q5 (mais caro)
101.28219,-7.122116,Q5 (mais caro)
44.268185,33.893356,Q5 (mais caro)
2.573012,8.416834,Q4
12.080257,-55.403313,Q5 (mais caro)
-26.20948,-29.041012,Q4
61.354527,-41.561867,Q3
61.602512,-41.79709,Q3
59.960945,-29.651009,Q4
-14.794388,6.0906844,Q4
54.871193,0.29591212,Q2
-15.765546,-30.503178,Q3
108.55841,5.213032,Q5 (mais caro)
61.02396,-7.395544,Q5 (mais caro)
106.59352,5.818628,Q5 (mais caro)
43.426365,33.69611,Q5 (mais caro)
106.51973,5.438667,Q5 (mais caro)
23.008184,15.814962,Q2
49.017723,-10.744349,Q3
43.462696,14.972074,Q4
23.534555,14.998809,Q4
59.06871,-42.66686,Q5 (mais caro)
86.67935,25.459219,Q1 (mais barato)
-15.099089,5.204572,Q2
29.259314,22.233198,Q3
33.28475,24.749754,Q4
65.705734,60.11207,Q5 (mais caro)
-23.26486,-90.69273,Q1 (mais barato)
63.987045,-38.404842,Q5 (mais caro)
55.78521,-39.23362,Q5 (mais caro)
58.37743,-8.091378,Q5 (mais caro)
99.625656,-12.357541,Q5 (mais caro)
-35.443283,-35.971237,Q5 (mais caro)
-38.42348,-43.388485,Q5 (mais caro)
-16.338978,-41.57247,Q3
42.902565,-62.99673,Q2
-3.3988283,-63.97933,Q2
-12.071524,-2.203279,Q2
-13.1649275,-34.38126,Q4
-45.128445,-46.42118,Q1 (mais barato)
2.8958976,-36.944958,Q4
82.578026,33.96862,Q1 (mais barato)
53.23508,-28.093414,Q5 (mais caro)
22.767904,18.075008,Q2
-4.636376,-57.141273,Q3
72.345146,29.307663,Q3
55.724552,-22.337082,Q4
-4.011337,-60.872948,Q4
-15.47892,5.767358,Q4
12.032451,-15.751356,Q5 (mais caro)
-18.620531,-15.051758,Q4
38.707176,-44.15129,Q4
44.644184,42.65877,Q3
38.924557,18.113434,Q4
41.04885,52.45529,Q3
44.121037,-26.386097,Q5 (mais caro)
83.12484,2.5438843,Q5 (mais caro)
-15.943467,-34.493958,Q5 (mais caro)
13.127047,11.503614,Q5 (mais caro)
17.030762,18.33543,Q4
29.301672,-21.121052,Q5 (mais caro)
9.772332,-65.026436,Q5 (mais caro)
36.17915,-52.037785,Q4
-32.26848,-20.58451,Q5 (mais caro)
67.74813,-18.088568,Q4
60.120506,1.0462121,Q3
9.094163,-18.32644,Q3
25.08104,-19.66249,Q4
15.615277,54.81882,Q4
41.057312,49.475426,Q4
85.95889,-29.436913,Q4
-22.301525,13.381559,Q5 (mais caro)
22.068163,67.352135,Q3
-1.7277595,7.491234,Q4
49.847878,-4.4654613,Q2
25.469604,-16.691982,Q3
37.517296,-43.34243,Q5 (mais caro)
33.91259,23.481697,Q3
38.444996,-16.176636,Q5 (mais caro)
86.182076,-30.190914,Q5 (mais caro)
44.06468,45.93467,Q3
-36.744064,-38.173176,Q5 (mais caro)
47.68242,69.697586,Q5 (mais caro)
2.7515104,-45.670887,Q5 (mais caro)
31.165724,42.79527,Q5 (mais caro)
70.52319,-50.60307,Q1 (mais barato)
-5.5158963,-74.02194,Q2
6.5134716,-18.670414,Q3
62.008743,-49.65996,Q3
70.596504,-50.545727,Q3
81.83122,-51.389656,Q4
23.203066,15.477101,Q4
23.312717,15.259513,Q4
10.449229,-29.451397,Q4
54.919945,-13.832758,Q4
6.586406,-18.638369,Q4
19.500769,17.491354,Q4
30.629671,9.979044,Q4
16.575647,31.704567,Q4
-2.0448701,-15.972264,Q3
24.368338,-10.8661375,Q4
-35.380573,-11.024167,Q2
23.401186,-20.520918,Q3
-35.4065,-11.058204,Q3
29.73253,6.3520145,Q3
-36.18987,-40.305313,Q5 (mais caro)
10.319535,-41.767914,Q3
-16.562344,16.900156,Q3
48.378826,-36.707493,Q1 (mais barato)
-15.947982,-15.640123,Q1 (mais barato)
-16.382574,-41.525494,Q2
-12.372859,-34.7032,Q2
75.00072,1.2478557,Q2
30.407562,-19.893986,Q2
-24.978514,2.7184994,Q2
-32.414303,-50.046936,Q2
15.137156,-38.612816,Q3
6.8587565,54.095173,Q1 (mais barato)
-32.50965,-49.936874,Q2
75.34181,30.079227,Q3
90.17076,22.240082,Q1 (mais barato)
58.050865,-9.748045,Q1 (mais barato)
-29.671957,-51.206314,Q2
31.034185,-24.495785,Q5 (mais caro)
56.36021,-26.196568,Q2
-25.62101,-9.24232,Q2
25.898258,-75.03561,Q3
23.32173,-76.047005,Q2
-25.297138,-8.47337,Q1 (mais barato)
57.867462,-25.865927,Q4
-21.906624,-31.049362,Q5 (mais caro)
-3.0149584,13.733407,Q4
70.782104,-41.606182,Q4
70.95034,-41.423645,Q5 (mais caro)
70.78592,-41.58387,Q4
70.73762,-41.59431,Q1 (mais barato)
25.955332,-76.16871,Q2
26.087265,-14.924322,Q5 (mais caro)
39.472965,-79.84539,Q4
23.539204,-76.1614,Q4
62.437862,3.3938026,Q1 (mais barato)
75.47741,0.42340302,Q3
15.638167,14.326343,Q5 (mais caro)
-25.8863,-8.552876,Q2
-16.370268,-15.419222,Q2
41.97318,-46.852608,Q3
-26.989769,-9.471848,Q3
28.498604,-79.54033,Q5 (mais caro)
23.590134,-23.16488,Q4
55.26434,15.041198,Q1 (mais barato)
41.732624,-79.79355,Q1 (mais barato)
-31.40365,-19.185335,Q5 (mais caro)
57.792793,-43.76946,Q5 (mais caro)
-32.4689,-20.840034,Q5 (mais caro)
-31.508984,-21.639816,Q5 (mais caro)
5.9462037,7.115839,Q5 (mais caro)
-27.509323,-25.819483,Q5 (mais caro)
27.994041,-41.98964,Q5 (mais caro)
100.04998,-34.880577,Q5 (mais caro)
100.17711,-34.977676,Q5 (mais caro)
38.5282,-43.152245,Q5 (mais caro)
41.76288,-20.272842,Q5 (mais caro)
75.40087,-12.094935,Q5 (mais caro)
12.218852,-55.568142,Q5 (mais caro)
-32.710896,-18.830866,Q5 (mais caro)
35.28308,-16.264511,Q5 (mais caro)
41.769203,-30.36205,Q5 (mais caro)
38.51142,-21.797283,Q5 (mais caro)
104.04945,-8.292199,Q5 (mais caro)
33.286404,69.26188,Q5 (mais caro)
4.1272893,-63.046238,Q5 (mais caro)
11.739667,6.080135,Q5 (mais caro)
22.118284,36.86129,Q5 (mais caro)
38.412632,20.028942,Q5 (mais caro)
38.478367,20.031187,Q5 (mais caro)
26.475357,-23.972044,Q5 (mais caro)
-3.8255079,-62.20286,Q3
25.050224,15.626911,Q5 (mais caro)
40.929028,16.492985,Q5 (mais caro)
16.176794,-43.262787,Q5 (mais caro)
46.769405,-2.1019886,Q5 (mais caro)
74.74854,-12.058814,Q5 (mais caro)
-35.361347,-28.776096,Q5 (mais caro)
-33.36116,-30.297132,Q5 (mais caro)
41.4413,10.616473,Q5 (mais caro)
106.33521,4.098883,Q5 (mais caro)
7.2476673,0.74618995,Q4
31.93427,-21.553617,Q4
-31.47189,-21.59492,Q5 (mais caro)
42.41202,12.232986,Q5 (mais caro)
-17.845861,-34.257015,Q4
32.437702,-21.876888,Q5 (mais caro)
21.811108,35.93905,Q5 (mais caro)
86.41965,-6.133018,Q5 (mais caro)
-27.570274,-25.650309,Q5 (mais caro)
32.417725,-18.37449,Q5 (mais caro)
8.173984,6.802685,Q5 (mais caro)
106.74523,4.635533,Q5 (mais caro)
65.286995,-17.996988,Q5 (mais caro)
107.331245,3.6494315,Q5 (mais caro)
64.78142,59.559113,Q4
-13.979718,1.0932596,Q4
60.50594,-18.078817,Q5 (mais caro)
31.35446,-8.0471735,Q5 (mais caro)
66.949615,56.331303,Q4
-11.725196,5.832583,Q5 (mais caro)
35.963142,-51.861897,Q5 (mais caro)
49.690926,-10.874157,Q5 (mais caro)
47.63319,19.514824,Q5 (mais caro)
37.128513,-46.569214,Q5 (mais caro)
-18.326057,3.809454,Q5 (mais caro)
-27.075397,-25.46276,Q5 (mais caro)
4.4901857,8.580496,Q5 (mais caro)
7.8299646,7.755297,Q5 (mais caro)
8.782573,6.4474664,Q5 (mais caro)
56.530308,-5.2945094,Q5 (mais caro)
56.150894,-1.2667167,Q5 (mais caro)
-33.357025,-30.173206,Q5 (mais caro)
91.425644,32.499992,Q4
-26.724958,-25.869856,Q4
31.884413,-36.736267,Q5 (mais caro)
78.6307,-7.445024,Q4
-25.951082,-24.151861,Q4
29.150587,18.739973,Q5 (mais caro)
75.25893,0.5262351,Q4
17.659847,11.667438,Q5 (mais caro)
38.440125,-44.045444,Q5 (mais caro)
-21.54673,-29.832302,Q5 (mais caro)
8.620884,3.8053956,Q5 (mais caro)
43.054146,-40.40586,Q5 (mais caro)
57.578163,13.470351,Q3
-3.4138308,-50.42688,Q5 (mais caro)
55.01383,14.012598,Q5 (mais caro)
46.092663,9.505522,Q5 (mais caro)
-27.975487,-25.426989,Q5 (mais caro)
-28.595606,-20.867626,Q5 (mais caro)
56.07033,12.843002,Q5 (mais caro)
37.13672,-22.304502,Q4
56.279022,40.585457,Q5 (mais caro)
60.49628,-7.050043,Q5 (mais caro)
-34.923515,-31.075035,Q5 (mais caro)
-34.918037,-29.489845,Q5 (mais caro)
44.904816,13.023993,Q4
-28.09578,-24.568712,Q5 (mais caro)
83.05358,-49.02166,Q1 (mais barato)
83.481316,-26.337337,Q2
64.4822,-62.35567,Q3
17.9625,9.054562,Q5 (mais caro)
42.074577,37.64934,Q3
12.580607,-57.253292,Q5 (mais caro)
17.309208,19.376568,Q4
31.838713,39.210514,Q4
-33.4522,-21.664661,Q5 (mais caro)
54.745743,35.526604,Q5 (mais caro)
2.9455814,8.323027,Q4
16.680763,15.184382,Q5 (mais caro)
-26.5424,-25.746912,Q5 (mais caro)
20.154387,90.12997,Q5 (mais caro)
-31.858912,-21.260685,Q5 (mais caro)
7.838085,7.783341,Q5 (mais caro)
38.279583,-9.243769,Q5 (mais caro)
3.129508,8.250829,Q5 (mais caro)
67.66675,-18.59004,Q5 (mais caro)
13.659024,10.19283,Q5 (mais caro)
55.32116,26.594326,Q5 (mais caro)
-26.781519,-23.727316,Q5 (mais caro)
-16.79688,-34.58481,Q3
-6.492213,-61.542492,Q4
-41.014774,-21.413292,Q5 (mais caro)
-8.467257,1.6988608,Q5 (mais caro)
55.772564,38.385162,Q5 (mais caro)
23.883482,15.127331,Q5 (mais caro)
20.054768,89.96702,Q5 (mais caro)
41.862408,19.367214,Q5 (mais caro)
54.992134,35.374146,Q5 (mais caro)
24.956245,12.135003,Q5 (mais caro)
21.647642,80.54439,Q3
4.612736,-30.416977,Q4
72.1673,-9.0006275,Q4
87.09536,-8.075372,Q5 (mais caro)
9.513094,-23.901258,Q4
80.67617,-5.441579,Q5 (mais caro)
37.660217,-58.420704,Q5 (mais caro)
57.460346,-11.328399,Q4
2.5483382,8.312234,Q5 (mais caro)
-33.51954,-21.357372,Q5 (mais caro)
32.42795,-17.990803,Q5 (mais caro)
43.45354,9.960222,Q5 (mais caro)
32.474964,-17.587889,Q5 (mais caro)
7.9394045,7.492815,Q5 (mais caro)
26.34038,-19.78371,Q5 (mais caro)
39.239918,13.881578,Q5 (mais caro)
22.303034,12.992171,Q5 (mais caro)
13.961035,12.342144,Q5 (mais caro)
56.498775,-5.302103,Q5 (mais caro)
44.122395,43.091087,Q5 (mais caro)
107.10973,3.604736,Q5 (mais caro)
42.16096,18.724049,Q4
86.64417,-8.295093,Q5 (mais caro)
65.76179,-6.85241,Q4
28.305172,-62.640892,Q4
25.889671,22.998384,Q3
17.30185,17.286682,Q3
17.760242,14.154905,Q4
70.627686,-50.604225,Q4
68.29815,55.601845,Q4
54.670536,35.628048,Q4
13.110364,11.725868,Q5 (mais caro)
36.612637,5.7726064,Q5 (mais caro)
78.54613,0.08572985,Q5 (mais caro)
-34.212093,-32.913116,Q5 (mais caro)
53.359917,-10.239105,Q5 (mais caro)
-36.08741,-32.821957,Q5 (mais caro)
-36.604156,-35.445038,Q5 (mais caro)
-36.57201,-32.53099,Q5 (mais caro)
68.83368,-45.502983,Q2
-15.416274,-4.6327863,Q3
22.023716,12.822415,Q3
2.4308455,-43.50701,Q3
109.34796,7.059359,Q3
1.6394348,-6.634858,Q4
-30.680178,-50.185303,Q4
0.9850526,-7.3316393,Q4
-33.604626,-48.52988,Q4
5.0677943,-17.580652,Q4
-36.627098,-39.0931,Q4
43.77958,55.05414,Q4
-7.308002,-6.0657277,Q4
-12.09155,17.257322,Q4
2.9130197,-11.712636,Q4
-7.3060718,-6.06954,Q4
59.95597,-0.6295698,Q4
45.173088,14.469899,Q4
60.044964,-5.9087453,Q4
32.532608,0.9992262,Q4
59.998085,-5.8340654,Q4
-32.703854,-44.63499,Q4
24.209192,-33.051224,Q4
109.24472,6.0491724,Q4
11.353941,-36.425797,Q4
1.0699391,-31.320871,Q2
62.355804,39.582474,Q3
-16.329653,-35.361534,Q2
6.7514143,-65.825615,Q1 (mais barato)
61.82089,1.5373338,Q1 (mais barato)
82.70733,-2.5653267,Q5 (mais caro)
52.992203,-25.529877,Q3
-32.422615,-49.9841,Q3
99.1711,-10.108176,Q4
15.190842,89.61238,Q2
43.335205,-37.026566,Q2
63.1033,-50.911274,Q1 (mais barato)
-18.821777,-19.418224,Q1 (mais barato)
-13.335723,-8.456036,Q1 (mais barato)
6.555181,54.382236,Q1 (mais barato)
61.727386,-8.859888,Q1 (mais barato)
-29.550758,-51.968643,Q1 (mais barato)
9.89589,-16.368664,Q4
103.36388,-8.930033,Q5 (mais caro)
58.685085,-7.5973077,Q5 (mais caro)
30.134747,-47.987293,Q4
3.388747,2.9507647,Q3
-24.948107,-28.750952,Q5 (mais caro)
-24.951979,-28.736778,Q5 (mais caro)
-1.1414343,10.872933,Q3
-7.2478313,-27.889801,Q3
-3.3438957,-18.574606,Q3
68.329094,56.59249,Q5 (mais caro)
-6.4600644,-61.564365,Q4
29.313284,-21.113564,Q5 (mais caro)
38.747814,-61.25845,Q4
59.196472,41.950325,Q4
15.63213,89.79345,Q3
3.651781,3.1405003,Q4
60.67329,23.22744,Q4
9.066447,4.5165305,Q4
16.373182,30.844975,Q3
-23.490881,7.0300574,Q5 (mais caro)
61.099754,-48.25213,Q3
60.636307,23.35334,Q3
39.909805,-46.406776,Q4
6.7531023,52.499496,Q3
58.49205,13.340162,Q4
5.346205,34.190094,Q4
-27.947104,-28.880798,Q4
35.850395,-9.723896,Q4
2.4027658,8.628946,Q4
-30.867905,-18.364855,Q4
-22.30681,-22.321703,Q5 (mais caro)
-25.201859,-28.126997,Q5 (mais caro)
18.423653,14.097111,Q3
27.397516,20.24878,Q4
-15.554977,-3.5087414,Q2
60.07752,-42.337326,Q4
65.74525,-21.072556,Q4
55.126247,14.3155575,Q5 (mais caro)
-14.457511,-33.06752,Q4
73.977715,29.756792,Q2
-9.005246,-30.758512,Q3
10.886013,-17.404606,Q3
29.834562,5.8890057,Q4
48.010574,-10.926082,Q2
28.730034,-3.3769977,Q2
-13.194259,-10.223238,Q2
86.48643,-27.38813,Q4
57.739555,-25.30971,Q4
45.75343,-52.74477,Q4
-0.95616835,-40.38708,Q2
68.10207,2.7591274,Q2
9.150712,-18.354898,Q3
16.866673,-5.7866316,Q2
-24.637348,2.912262,Q2
59.212585,-17.758776,Q2
42.38351,-31.474339,Q3
90.91716,24.452986,Q4
51.653404,-1.9829153,Q2
-3.5820215,-62.2259,Q4
-18.311636,-37.06324,Q4
-2.0780993,-14.253388,Q2
24.376842,87.17853,Q4
21.721323,-18.634005,Q4
65.044014,-4.9175963,Q3
62.24162,23.858604,Q4
27.59887,-23.707735,Q5 (mais caro)
8.915649,1.0648141,Q5 (mais caro)
5.5344214,-61.159523,Q4
102.82324,-10.083628,Q4
-0.4528859,-42.81707,Q3
45.472717,-35.5063,Q4
-22.957808,-30.65191,Q5 (mais caro)
25.963314,-22.404661,Q5 (mais caro)
45.509758,64.15103,Q4
-10.774115,7.210567,Q3
-17.58508,-34.275665,Q4
59.426125,43.090855,Q3
-4.99113,-62.37226,Q4
30.337862,-55.714367,Q3
-1.1007777,-39.600353,Q3
43.57001,34.818718,Q3
37.088024,-14.155975,Q4
34.754585,-35.69747,Q3
44.38513,13.771375,Q5 (mais caro)
-33.132248,-49.829338,Q5 (mais caro)
-38.120445,-42.50197,Q5 (mais caro)
34.321617,18.438496,Q5 (mais caro)
58.832695,14.604129,Q1 (mais barato)
64.90415,37.229687,Q2
61.30502,1.1340128,Q3
72.792145,1.9311236,Q3
61.352074,0.9343028,Q3
73.551544,4.8741302,Q3
78.7725,-4.7960067,Q3
-22.105639,30.961063,Q3
19.76557,3.8744004,Q3
29.37549,7.112219,Q4
34.49502,9.602461,Q4
82.2805,-7.3054757,Q4
-38.050735,-42.69168,Q4
31.186417,0.6097719,Q4
108.45995,7.216877,Q4
11.21737,60.222378,Q4
12.64872,-54.92252,Q5 (mais caro)
-15.877658,-15.675304,Q1 (mais barato)
38.113926,47.26666,Q5 (mais caro)
-12.639588,5.922666,Q3
-4.992874,-15.486974,Q4
-2.6360433,-35.28691,Q2
103.43776,-5.6619763,Q5 (mais caro)
103.48531,-8.800123,Q5 (mais caro)
103.391426,-5.9199715,Q5 (mais caro)
28.1221,-29.726345,Q5 (mais caro)
12.171264,-55.633183,Q4
-13.50153,5.847886,Q3
44.565174,45.985962,Q3
40.179558,16.155205,Q5 (mais caro)
99.38277,-9.470958,Q5 (mais caro)
18.283468,-32.371758,Q5 (mais caro)
60.80164,-6.889642,Q5 (mais caro)
24.289814,-18.913414,Q3
-17.898531,-30.559553,Q5 (mais caro)
-15.896671,-46.99634,Q4
8.123302,-64.990234,Q4
76.4755,-11.514339,Q4
33.350586,24.497023,Q2
45.542843,13.663693,Q3
45.45548,-56.819935,Q1 (mais barato)
8.878999,3.0647004,Q5 (mais caro)
35.387638,-2.4944108,Q5 (mais caro)
-5.2757273,-73.51645,Q5 (mais caro)
100.99297,-12.920396,Q5 (mais caro)
59.90814,-0.84429574,Q5 (mais caro)
37.11718,5.613642,Q5 (mais caro)
-34.424202,-32.485283,Q5 (mais caro)
68.135216,-46.11713,Q4
-24.204226,-6.4495735,Q2
49.308018,-41.73042,Q2
66.10213,-63.44631,Q2
61.488804,-52.918232,Q1 (mais barato)
-15.805496,-4.762153,Q2
10.14852,11.406731,Q5 (mais caro)
64.00847,-61.06752,Q5 (mais caro)
60.27873,-45.17204,Q3
65.08941,-62.8748,Q2
41.267563,-52.3404,Q3
-14.894201,5.2948756,Q3
-2.642225,-35.295265,Q5 (mais caro)
12.776552,-54.38567,Q4
-3.0107076,-18.230974,Q4
39.30402,-6.3637147,Q3
-33.328964,-22.83351,Q5 (mais caro)
41.17643,-44.516,Q4
24.313934,-18.47413,Q5 (mais caro)
-33.42044,-22.292276,Q5 (mais caro)
15.601002,-23.70752,Q5 (mais caro)
-3.865155,-60.86402,Q5 (mais caro)
24.191187,-18.330465,Q4
67.68767,-4.626468,Q5 (mais caro)
44.304565,44.749527,Q5 (mais caro)
57.193253,16.898705,Q5 (mais caro)
60.834755,-46.34132,Q3
69.55922,57.04914,Q4
20.132944,-28.450924,Q4
66.909744,-23.514559,Q4
25.611286,-4.823929,Q4
-22.425797,-7.9564114,Q2
7.539765,-61.636723,Q4
41.224277,-52.17075,Q4
-34.762447,-11.753837,Q2
58.18234,40.704624,Q4
11.143262,-0.31949514,Q5 (mais caro)
56.818447,-25.192015,Q5 (mais caro)
-5.3692417,4.58665,Q3
-23.281466,-26.496239,Q4
41.61869,35.916904,Q5 (mais caro)
67.09139,59.6203,Q5 (mais caro)
-39.484104,-17.756233,Q5 (mais caro)
30.518341,10.230625,Q5 (mais caro)
48.875946,-1.429471,Q5 (mais caro)
108.08788,4.199014,Q5 (mais caro)
-34.919254,-32.532494,Q5 (mais caro)
27.45541,-30.67401,Q5 (mais caro)
-7.498551,-5.978794,Q3
46.87088,16.775665,Q4
22.86733,18.004818,Q4
-37.005703,-32.21104,Q4
50.034435,-2.4814165,Q4
109.34301,6.926762,Q4
78.5971,-4.725536,Q4
60.870407,15.71317,Q4
62.588036,-5.032148,Q4
59.257214,-4.297882,Q4
-10.540231,7.072821,Q4
65.71808,-20.500082,Q3
73.61176,29.977444,Q4
67.05018,-52.941933,Q2
59.9846,-37.09088,Q3
-3.4038982,-62.126102,Q3
23.557783,15.062858,Q5 (mais caro)
3.8337815,-46.61139,Q3
55.21015,1.4578762,Q4
-12.34239,-34.740288,Q2
1.8041247,-21.980299,Q2
56.042984,-24.760607,Q3
10.884791,-0.6397398,Q3
59.49685,-2.7446198,Q2
-16.281477,-15.302639,Q1 (mais barato)
8.390543,-31.05825,Q2
-1.0199605,-71.4875,Q1 (mais barato)
-15.93868,-16.789814,Q1 (mais barato)
-29.68737,-51.225426,Q1 (mais barato)
29.586647,-79.4329,Q5 (mais caro)
-34.972767,-11.879146,Q4
9.216904,-13.653434,Q3
-6.9700027,-14.478866,Q2
25.72023,-74.18482,Q3
76.47989,-12.914742,Q3
25.87534,-76.17364,Q4
59.937687,15.753066,Q3
-25.707964,-10.576842,Q5 (mais caro)
72.35635,64.850296,Q5 (mais caro)
-25.711864,-10.575047,Q5 (mais caro)
25.905087,-75.000404,Q3
47.964714,-0.18667331,Q5 (mais caro)
28.191036,-79.73131,Q1 (mais barato)
26.359114,-74.57194,Q2
55.196377,14.836036,Q3
-4.2817116,14.297551,Q2
25.999142,-14.774487,Q5 (mais caro)
70.6565,5.114342,Q4
22.758656,-74.510315,Q4
20.118166,-32.074944,Q4
5.4887056,6.534703,Q4
7.760443,-65.60264,Q4
68.56542,58.960323,Q3
41.83091,14.783164,Q4
26.879421,-61.072002,Q1 (mais barato)
-34.0778,-20.035099,Q5 (mais caro)
59.9997,-29.682821,Q3
110.591675,5.5675993,Q5 (mais caro)
61.567387,-53.378372,Q2
67.322,-18.661772,Q4
38.13919,-15.901975,Q5 (mais caro)
41.114716,18.37402,Q5 (mais caro)
24.856895,12.763213,Q5 (mais caro)
39.46578,19.015678,Q5 (mais caro)
26.90596,-23.520414,Q5 (mais caro)
-28.016413,-28.75788,Q5 (mais caro)
38.382103,-21.900253,Q5 (mais caro)
100.33488,-34.84732,Q5 (mais caro)
11.733316,6.0166974,Q5 (mais caro)
103.903824,-8.177847,Q5 (mais caro)
10.53196,-50.510124,Q5 (mais caro)
83.58317,-3.040178,Q5 (mais caro)
10.714805,16.43521,Q5 (mais caro)
39.279026,-43.052765,Q5 (mais caro)
10.108913,6.770153,Q5 (mais caro)
-32.675438,-18.903845,Q5 (mais caro)
10.911936,16.237612,Q5 (mais caro)
85.75886,-9.295101,Q5 (mais caro)
38.0554,-21.111328,Q5 (mais caro)
-26.861174,-23.475763,Q5 (mais caro)
13.009981,11.021176,Q5 (mais caro)
35.452667,-43.898834,Q5 (mais caro)
-7.086803,-61.164,Q5 (mais caro)
55.001057,35.030933,Q5 (mais caro)
26.04656,13.649051,Q5 (mais caro)
25.175835,12.929411,Q5 (mais caro)
54.940525,35.143784,Q5 (mais caro)
75.21056,-11.483972,Q5 (mais caro)
27.614601,79.41227,Q3
-34.00592,-29.00656,Q5 (mais caro)
8.881179,4.604551,Q5 (mais caro)
-18.325777,3.9602666,Q4
45.004166,11.475129,Q5 (mais caro)
-26.971819,-23.4511,Q5 (mais caro)
51.614853,-1.9601423,Q2
-35.80673,-35.91871,Q5 (mais caro)
40.720795,18.24708,Q5 (mais caro)
15.516966,-40.93598,Q4
30.956602,-19.962606,Q5 (mais caro)
86.1181,-8.6489935,Q5 (mais caro)
-6.3208213,-60.638367,Q5 (mais caro)
-17.842041,-34.249973,Q4
29.089102,18.080807,Q5 (mais caro)
7.0852046,-20.670807,Q4
36.048573,-19.483765,Q5 (mais caro)
31.404446,-7.940756,Q5 (mais caro)
